ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZAF,139792,Polio 0 vaccination received,87.7,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_OP0,93886050,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCOP0,,1998,DHS,933,951,,,
ZAF,330973,Polio 1 vaccination received,91,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_OP1,93886060,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCOP1,,1998,DHS,973,971,,,
ZAF,139795,Polio 1 vaccination received,89,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_OP1,93886060,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCOP1,,1998,DHS,933,951,,,
ZAF,330976,Polio 2 vaccination received,82.7,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_OP2,93886070,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCOP2,,1998,DHS,973,971,,,
ZAF,139854,Polio 2 vaccination received,80,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_OP2,93886070,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCOP2,,1998,DHS,933,951,,,
ZAF,330974,Polio 3 vaccination received,72.1,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_OP3,93886080,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCOP3,,1998,DHS,973,971,,,
ZAF,139852,Polio 3 vaccination received,68.3,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_OP3,93886080,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCOP3,,1998,DHS,933,951,,,
ZAF,330975,Measles vaccination received,82.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_MSL,93886090,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCMSL,,1998,DHS,973,971,,,
ZAF,139853,Measles vaccination received,87.6,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_MSL,93886090,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCMSL,,1998,DHS,933,951,,,
ZAF,330970,Fully vaccinated (8 basic antigens),63.4,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_BAS,93886230,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCBAS,,1998,DHS,973,971,,,
ZAF,139816,Fully vaccinated (8 basic antigens),62.6,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_BAS,93886230,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCBAS,,1998,DHS,933,951,,,
ZAF,330971,Received no vaccinations,2.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_NON,93886250,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCNON,,1998,DHS,973,971,,,
ZAF,139817,Received no vaccinations,3.9,1,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_NON,93886250,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCNON,,1998,DHS,933,951,,,
ZAF,139862,Number of children 12-23 months,973,0,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_NUM,93886260,D,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCNUM,,1998,DHS,,971,,,
ZAF,139826,Number of children 12-23 months,933,0,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_NUM,93886260,D,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCNUM,,1998,DHS,,951,,,
ZAF,330972,Number of children 12-23 months (unweighted),971,0,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_UNW,93886270,U,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCUNW,,1998,DHS,973,,,,
ZAF,139839,Number of children 12-23 months (unweighted),951,0,ZA,South Africa,1998,ZA1998DHS,CH_VACS_C_UNW,93886270,U,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCUNW,,1998,DHS,933,,,,
ZAF,796064,BCG vaccination received,96.8,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_BCG,93906010,I,1000,0,Total,Total,0,,1,1,CHVACCCBCG,,1998,DHS,973,971,,,
ZAF,796068,DPT 1 vaccination received,93.3,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_DP1,93906020,I,1000,0,Total,Total,0,,1,1,CHVACCCDP1,,1998,DHS,973,971,,,
ZAF,796065,DPT 2 vaccination received,86.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_DP2,93906030,I,1000,0,Total,Total,0,,1,1,CHVACCCDP2,,1998,DHS,973,971,,,
ZAF,796073,DPT 3 vaccination received,76.4,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_DP3,93906040,I,1000,0,Total,Total,0,,1,1,CHVACCCDP3,,1998,DHS,973,971,,,
ZAF,796069,Polio 0 vaccination received,91.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_OP0,93906050,I,1000,0,Total,Total,0,,1,1,CHVACCCOP0,,1998,DHS,973,971,,,
ZAF,796070,Polio 1 vaccination received,91,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_OP1,93906060,I,1000,0,Total,Total,0,,1,1,CHVACCCOP1,,1998,DHS,973,971,,,
ZAF,796071,Polio 2 vaccination received,82.7,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_OP2,93906070,I,1000,0,Total,Total,0,,1,1,CHVACCCOP2,,1998,DHS,973,971,,,
ZAF,796072,Polio 3 vaccination received,72.1,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_OP3,93906080,I,1000,0,Total,Total,0,,1,1,CHVACCCOP3,,1998,DHS,973,971,,,
ZAF,796074,Measles vaccination received,82.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_MSL,93906090,I,1000,0,Total,Total,0,,1,1,CHVACCCMSL,,1998,DHS,973,971,,,
ZAF,796066,Fully vaccinated (8 basic antigens),63.4,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_BAS,93906230,I,1000,0,Total,Total,0,,1,1,CHVACCCBAS,,1998,DHS,973,971,,,
ZAF,796075,Received no vaccinations,2.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_NON,93906250,I,1000,0,Total,Total,0,,1,1,CHVACCCNON,,1998,DHS,973,971,,,
ZAF,796079,Number of children 12-23 months,973,0,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_NUM,93906270,D,1000,0,Total,Total,0,,1,1,CHVACCCNUM,,1998,DHS,,971,,,
ZAF,796699,Number of children 12-23 months (unweighted),971,0,ZA,South Africa,1998,ZA1998DHS,CH_VACC_C_UNW,93906280,U,1000,0,Total,Total,0,,1,1,CHVACCCUNW,,1998,DHS,973,,,,
ZAF,795173,BCG vaccination received in first year,94.1,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_BCG,93936010,I,1000,0,Total,Total,0,,1,1,CHVAC1CBCG,,1998,DHS,3734,3761,,,
ZAF,795174,DPT 1 vaccination received in first year,91.1,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_DP1,93936020,I,1000,0,Total,Total,0,,1,1,CHVAC1CDP1,,1998,DHS,3734,3761,,,
ZAF,795175,DPT 2 vaccination received in first year,80.4,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_DP2,93936030,I,1000,0,Total,Total,0,,1,1,CHVAC1CDP2,,1998,DHS,3734,3761,,,
ZAF,795179,DPT 3 vaccination received in first year,70.5,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_DP3,93936040,I,1000,0,Total,Total,0,,1,1,CHVAC1CDP3,,1998,DHS,3734,3761,,,
ZAF,795176,Polio 0 vaccination received in first year,84.7,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_OP0,93936050,I,1000,0,Total,Total,0,,1,1,CHVAC1COP0,,1998,DHS,3734,3761,,,
ZAF,795172,Polio 1 vaccination received in first year,87.3,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_OP1,93936060,I,1000,0,Total,Total,0,,1,1,CHVAC1COP1,,1998,DHS,3734,3761,,,
ZAF,795177,Polio 2 vaccination received in first year,78,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_OP2,93936070,I,1000,0,Total,Total,0,,1,1,CHVAC1COP2,,1998,DHS,3734,3761,,,
ZAF,795183,Polio 3 vaccination received in first year,62.7,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_OP3,93936080,I,1000,0,Total,Total,0,,1,1,CHVAC1COP3,,1998,DHS,3734,3761,,,
ZAF,795178,Measles vaccination received in first year,40.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_MSL,93936090,I,1000,0,Total,Total,0,,1,1,CHVAC1CMSL,,1998,DHS,3734,3761,,,
ZAF,795180,Fully vaccinated (8 basic antigens),29.9,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_BAS,93936230,I,1000,0,Total,Total,0,,1,1,CHVAC1CBAS,,1998,DHS,3734,3761,,,
ZAF,795181,Received no vaccinations in first year,15.2,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_NON,93936250,I,1000,0,Total,Total,0,,1,1,CHVAC1CNON,,1998,DHS,3734,3761,,,
ZAF,795182,Percentage showing a vaccination card,61.8,1,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_VCD,93936260,I,1000,0,Total,Total,0,,1,1,CHVAC1CVCD,,1998,DHS,3734,3761,,,
ZAF,795194,Number of children one to four years of age,3734,0,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_NUM,93936270,D,1000,0,Total,Total,0,,1,1,CHVAC1CNUM,,1998,DHS,,3761,,,
ZAF,796533,Number of children one to four years of age (unweighted),3761,0,ZA,South Africa,1998,ZA1998DHS,CH_VAC1_C_UNW,93936280,U,1000,0,Total,Total,0,,1,1,CHVAC1CUNW,,1998,DHS,3734,,,,
ZAF,538293,BCG vaccination received,92.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_BCG,93886010,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCBCG,,2016,DHS,677,670,,,
ZAF,358597,BCG vaccination received,91.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_BCG,93886010,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCBCG,,2016,DHS,660,676,,,
ZAF,538295,DPT 1 vaccination received,91.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP1,93886020,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCDP1,,2016,DHS,677,670,,,
ZAF,358599,DPT 1 vaccination received,87.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP1,93886020,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCDP1,,2016,DHS,660,676,,,
ZAF,538296,DPT 2 vaccination received,75.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP2,93886030,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCDP2,,2016,DHS,677,670,,,
ZAF,358600,DPT 2 vaccination received,71,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP2,93886030,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCDP2,,2016,DHS,660,676,,,
ZAF,538283,DPT 3 vaccination received,64.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP3,93886040,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCDP3,,2016,DHS,677,670,,,
ZAF,358602,DPT 3 vaccination received,63.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_DP3,93886040,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCDP3,,2016,DHS,660,676,,,
ZAF,538301,Polio 0 vaccination received,92.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_OP0,93886050,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCOP0,,2016,DHS,677,670,,,
ZAF,358607,Polio 0 vaccination received,88.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_OP0,93886050,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCOP0,,2016,DHS,660,676,,,
ZAF,538286,Polio 1 vaccination received,78.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_OP1,93886060,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCOP1,,2016,DHS,677,670,,,
ZAF,358616,Polio 1 vaccination received,74.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_OP1,93886060,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCOP1,,2016,DHS,660,676,,,
ZAF,538280,Measles vaccination received,86.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_MSL,93886090,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCMSL,,2016,DHS,677,670,,,
ZAF,358624,Measles vaccination received,84.4,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_MSL,93886090,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCMSL,,2016,DHS,660,676,,,
ZAF,538290,Hepatitis 1 vaccination received,90.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP1,93886110,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHP1,,2016,DHS,677,670,,,
ZAF,358611,Hepatitis 1 vaccination received,87,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP1,93886110,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHP1,,2016,DHS,660,676,,,
ZAF,538298,Hepatitis 2 vaccination received,73.4,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP2,93886120,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHP2,,2016,DHS,677,670,,,
ZAF,358605,Hepatitis 2 vaccination received,71.6,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP2,93886120,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHP2,,2016,DHS,660,676,,,
ZAF,538284,Hepatitis 3 vaccination received,65,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP3,93886130,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHP3,,2016,DHS,677,670,,,
ZAF,358603,Hepatitis 3 vaccination received,65.8,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HP3,93886130,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHP3,,2016,DHS,660,676,,,
ZAF,538299,Haemophilus influenza type b 1 vaccination received,91.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB1,93886140,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHB1,,2016,DHS,677,670,,,
ZAF,358606,Haemophilus influenza type b 1 vaccination received,87.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB1,93886140,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHB1,,2016,DHS,660,676,,,
ZAF,538285,Haemophilus influenza type b 2 vaccination received,75.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB2,93886150,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHB2,,2016,DHS,677,670,,,
ZAF,358604,Haemophilus influenza type b 2 vaccination received,71,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB2,93886150,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHB2,,2016,DHS,660,676,,,
ZAF,538297,Haemophilus influenza type b 3 vaccination received,64.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB3,93886160,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCHB3,,2016,DHS,677,670,,,
ZAF,358610,Haemophilus influenza type b 3 vaccination received,63.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_HB3,93886160,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCHB3,,2016,DHS,660,676,,,
ZAF,538276,Fully vaccinated (8 basic antigens),61.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_BAS,93886230,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCBAS,,2016,DHS,677,670,,,
ZAF,358617,Fully vaccinated (8 basic antigens),61.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_BAS,93886230,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCBAS,,2016,DHS,660,676,,,
ZAF,538277,Received no vaccinations,5.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_NON,93886250,I,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCNON,,2016,DHS,677,670,,,
ZAF,358620,Received no vaccinations,7.8,1,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_NON,93886250,I,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCNON,,2016,DHS,660,676,,,
ZAF,539210,Number of children 12-23 months,677,0,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_NUM,93886260,D,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCNUM,,2016,DHS,,670,,,
ZAF,149148,Number of children 12-23 months,660,0,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_NUM,93886260,D,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCNUM,,2016,DHS,,676,,,
ZAF,291112,Number of children 12-23 months (unweighted),670,0,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_UNW,93886270,U,268002,268002,Source of vaccination information,Either source,258001,12-23,1,1,CHVACSCUNW,,2016,DHS,677,,,,
ZAF,358621,Number of children 12-23 months (unweighted),676,0,ZA,South Africa,2016,ZA2016DHS,CH_VACS_C_UNW,93886270,U,268002,268002,Source of vaccination information,Either source,258002,24-35,1,0,CHVACSCUNW,,2016,DHS,660,,,,
ZAF,509956,BCG vaccination received,92.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_BCG,93906010,I,1000,0,Total,Total,0,,1,1,CHVACCCBCG,,2016,DHS,677,670,,,
ZAF,509959,DPT 1 vaccination received,91.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_DP1,93906020,I,1000,0,Total,Total,0,,1,1,CHVACCCDP1,,2016,DHS,677,670,,,
ZAF,509957,DPT 2 vaccination received,75.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_DP2,93906030,I,1000,0,Total,Total,0,,1,1,CHVACCCDP2,,2016,DHS,677,670,,,
ZAF,509960,DPT 3 vaccination received,64.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_DP3,93906040,I,1000,0,Total,Total,0,,1,1,CHVACCCDP3,,2016,DHS,677,670,,,
ZAF,509965,Polio 0 vaccination received,92.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_OP0,93906050,I,1000,0,Total,Total,0,,1,1,CHVACCCOP0,,2016,DHS,677,670,,,
ZAF,509966,Polio 1 vaccination received,78.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_OP1,93906060,I,1000,0,Total,Total,0,,1,1,CHVACCCOP1,,2016,DHS,677,670,,,
ZAF,509968,Measles vaccination received,86.1,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_MSL,93906090,I,1000,0,Total,Total,0,,1,1,CHVACCCMSL,,2016,DHS,677,670,,,
ZAF,509961,Hepatitis 1 vaccination received,90.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HP1,93906110,I,1000,0,Total,Total,0,,1,1,CHVACCCHP1,,2016,DHS,677,670,,,
ZAF,509958,Hepatitis 2 vaccination received,73.4,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HP2,93906120,I,1000,0,Total,Total,0,,1,1,CHVACCCHP2,,2016,DHS,677,670,,,
ZAF,509955,Hepatitis 3 vaccination received,65,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HP3,93906130,I,1000,0,Total,Total,0,,1,1,CHVACCCHP3,,2016,DHS,677,670,,,
ZAF,509970,Haemophilus influenza type b 1 vaccination received,91.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HB1,93906140,I,1000,0,Total,Total,0,,1,1,CHVACCCHB1,,2016,DHS,677,670,,,
ZAF,509971,Haemophilus influenza type b 2 vaccination received,75.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HB2,93906150,I,1000,0,Total,Total,0,,1,1,CHVACCCHB2,,2016,DHS,677,670,,,
ZAF,509972,Haemophilus influenza type b 3 vaccination received,64.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_HB3,93906160,I,1000,0,Total,Total,0,,1,1,CHVACCCHB3,,2016,DHS,677,670,,,
ZAF,509978,Fully vaccinated (8 basic antigens),61.2,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_BAS,93906230,I,1000,0,Total,Total,0,,1,1,CHVACCCBAS,,2016,DHS,677,670,,,
ZAF,509969,Received no vaccinations,5.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_NON,93906250,I,1000,0,Total,Total,0,,1,1,CHVACCCNON,,2016,DHS,677,670,,,
ZAF,516214,Number of children 12-23 months,677,0,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_NUM,93906270,D,1000,0,Total,Total,0,,1,1,CHVACCCNUM,,2016,DHS,,670,,,
ZAF,291635,Number of children 12-23 months (unweighted),670,0,ZA,South Africa,2016,ZA2016DHS,CH_VACC_C_UNW,93906280,U,1000,0,Total,Total,0,,1,1,CHVACCCUNW,,2016,DHS,677,,,,
ZAF,36637,BCG vaccination received in first year,91.4,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_BCG,93936010,I,1000,0,Total,Total,0,,1,1,CHVAC1CBCG,,2016,DHS,1337,1346,,,
ZAF,36638,DPT 1 vaccination received in first year,88.5,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_DP1,93936020,I,1000,0,Total,Total,0,,1,1,CHVAC1CDP1,,2016,DHS,1337,1346,,,
ZAF,36639,DPT 2 vaccination received in first year,72.7,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_DP2,93936030,I,1000,0,Total,Total,0,,1,1,CHVAC1CDP2,,2016,DHS,1337,1346,,,
ZAF,36640,DPT 3 vaccination received in first year,63.3,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_DP3,93936040,I,1000,0,Total,Total,0,,1,1,CHVAC1CDP3,,2016,DHS,1337,1346,,,
ZAF,36645,Polio 0 vaccination received in first year,89.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_OP0,93936050,I,1000,0,Total,Total,0,,1,1,CHVAC1COP0,,2016,DHS,1337,1346,,,
ZAF,36644,Polio 1 vaccination received in first year,75.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_OP1,93936060,I,1000,0,Total,Total,0,,1,1,CHVAC1COP1,,2016,DHS,1337,1346,,,
ZAF,36646,Measles vaccination received in first year,79.7,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_MSL,93936090,I,1000,0,Total,Total,0,,1,1,CHVAC1CMSL,,2016,DHS,1337,1346,,,
ZAF,36641,Fully vaccinated (8 basic antigens),56.7,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_BAS,93936230,I,1000,0,Total,Total,0,,1,1,CHVAC1CBAS,,2016,DHS,1337,1346,,,
ZAF,36642,Received no vaccinations in first year,8.9,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_NON,93936250,I,1000,0,Total,Total,0,,1,1,CHVAC1CNON,,2016,DHS,1337,1346,,,
ZAF,36643,Percentage showing a vaccination card,63.7,1,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_VCD,93936260,I,1000,0,Total,Total,0,,1,1,CHVAC1CVCD,,2016,DHS,1337,1346,,,
ZAF,45399,Number of children one to four years of age,1337,0,ZA,South Africa,2016,ZA2016DHS,CH_VAC1_C_NUM,93936270,D,1000,0,Total,Total,0,,1,1,CHVAC1CNUM,,2016,DHS,,1346,,,
